time, path, sequence, highest ack, high ack time, last time ack, cwin, one-way-delay, rtt-sample, SRTT, RTT min, Bandwidth (B/s), Receive rate (B/s), Send MTU, pacing packet time(us), nb retrans, nb spurious, cwin blkd, flow blkd, stream blkd, app limited, cc_state, cc_param, bw_max, transit, 
51806, 0, 0, -1, 0, 0, 16596, 0, 49227, 49227, 49227, 0, 0, 1252, 7357, 0, 0, 0, 0, 0, 0, 0, 25108, 0, 0,
51851, 0, 1, -1, 0, 0, 16596, 0, 49227, 49227, 49227, 0, 0, 1252, 7357, 0, 0, 0, 0, 0, 0, 0, 25108, 0, 403,
51934, 0, 2, -1, 0, 0, 16596, 0, 49227, 49227, 49227, 0, 0, 1252, 7357, 0, 0, 0, 0, 0, 0, 0, 25108, 0, 586,
52864, 0, 3, -1, 0, 0, 16596, 0, 49227, 49227, 49227, 0, 0, 1252, 7357, 0, 0, 0, 0, 0, 0, 0, 25108, 0, 641,
175134, 0, 3, -1, 0, 0, 16596, 0, 49227, 49227, 49227, 0, 0, 1252, 7357, 1, 0, 0, 0, 0, 0, 0, 25108, 0, 732,
299147, 0, 4, -1, 0, 0, 16596, 0, 49227, 49227, 49227, 0, 0, 1252, 7357, 2, 0, 0, 0, 0, 0, 0, 25108, 0, 732,
313420, 0, 4, 2, 313420, 52864, 17264, 260556, 260476, 75633, 49227, 0, 11008, 1252, 7357, 2, 1, 0, 0, 0, 1, 0, 25108, 0, 311,
332691, 0, 5, 2, 313420, 52864, 17264, 260556, 260476, 75633, 49227, 0, 11008, 1252, 7357, 2, 1, 0, 0, 0, 1, 0, 25108, 0, 366,
332806, 0, 6, 2, 313420, 52864, 17264, 260556, 260476, 75633, 49227, 0, 11008, 1252, 7357, 2, 1, 0, 0, 0, 1, 0, 25108, 0, 421,
332858, 0, 7, 2, 313420, 52864, 17264, 260556, 260476, 75633, 49227, 0, 11008, 1252, 7357, 2, 1, 0, 0, 0, 1, 0, 25108, 0, 476,
344102, 0, 8, 2, 313420, 52864, 17264, 260556, 260476, 75633, 49227, 0, 11008, 1252, 7357, 2, 1, 0, 0, 0, 1, 0, 25108, 0, 531,
346101, 0, 8, 3, 346101, 299147, 1472, 36521, 46954, 72048, 46954, 0, 11008, 1252, 72048, 2, 1, 0, 0, 0, 1, 4, 14226, 1197, 220,
359188, 0, 8, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 11008, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 55,
396117, 0, 9, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 110,
399025, 0, 10, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 165,
401938, 0, 11, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 220,
405283, 0, 12, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 275,
408704, 0, 13, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 330,
412237, 0, 14, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 385,
415853, 0, 15, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 440,
419252, 0, 16, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 495,
422598, 0, 17, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 550,
424884, 0, 18, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 605,
427095, 0, 19, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 660,
429172, 0, 20, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 715,
431288, 0, 21, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 770,
433998, 0, 22, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 825,
436948, 0, 23, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 880,
439801, 0, 24, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 935,
442745, 0, 25, 6, 359188, 332858, 1472, 25954, 26330, 66333, 26330, 1471, 840140, 1252, 66333, 2, 1, 0, 0, 0, 1, 4, 14226, 3470, 990,
443068, 0, 25, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 550,
443087, 0, 26, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 605,
444505, 0, 27, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 660,
446140, 0, 28, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 715,
448838, 0, 29, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 770,
451551, 0, 30, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 825,
454233, 0, 31, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 880,
456932, 0, 32, 14, 443068, 415853, 5008, 26071, 27135, 61433, 26330, 3751, 1077672, 1252, 61433, 2, 1, 0, 0, 0, 1, 5, 14226, 3751, 935,
458243, 0, 32, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 2, 1, 0, 0, 0, 1, 5, 14226, 12941, 550,
460575, 0, 33, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 2, 1, 0, 0, 0, 1, 5, 14226, 12941, 605,
464020, 0, 34, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 2, 1, 0, 0, 0, 1, 5, 14226, 12941, 660,
466969, 0, 35, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 2, 1, 0, 0, 0, 1, 5, 14226, 12941, 715,
469779, 0, 37, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 2, 1, 0, 0, 0, 1, 5, 14226, 12941, 770,
470370, 0, 37, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 3, 1, 0, 0, 0, 1, 5, 14226, 12941, 715,
472271, 0, 38, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 3, 1, 0, 0, 0, 1, 5, 14226, 12941, 770,
473251, 0, 39, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 3, 1, 0, 0, 0, 1, 5, 14226, 12941, 825,
475444, 0, 40, 22, 458243, 436948, 5008, 21295, 21295, 56415, 21295, 5620, 1077672, 1252, 56415, 3, 1, 0, 0, 0, 1, 5, 14226, 12941, 880,
475530, 0, 40, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 440,
477318, 0, 41, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 495,
479099, 0, 42, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 550,
480776, 0, 43, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 605,
482402, 0, 44, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 660,
483946, 0, 45, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 715,
485446, 0, 46, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 770,
486840, 0, 47, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 825,
488203, 0, 48, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 880,
489478, 0, 49, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 935,
490687, 0, 50, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 990,
491891, 0, 51, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 1045,
494878, 0, 52, 30, 475530, 454233, 5008, 21297, 21297, 52025, 21295, 14226, 1077672, 1252, 52025, 4, 1, 0, 0, 0, 1, 5, 14226, 15783, 1100,
500187, 0, 52, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 715,
503429, 0, 53, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 770,
511655, 0, 54, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 825,
520180, 0, 55, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 880,
528371, 0, 56, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 935,
536619, 0, 57, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 990,
538430, 0, 58, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 1045,
538978, 0, 59, 38, 500187, 473251, 5008, 21215, 26928, 48887, 21295, 15040, 7225786, 1252, 48887, 4, 1, 0, 0, 0, 1, 5, 15040, 15783, 1100,
539026, 0, 59, 46, 539026, 486840, 5008, 21218, 52178, 49298, 21295, 17940, 7225786, 1252, 49298, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 660,
539293, 0, 60, 46, 539026, 486840, 5008, 21218, 52178, 49298, 21295, 17940, 7225786, 1252, 49298, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 715,
543850, 0, 61, 46, 539026, 486840, 5008, 21218, 52178, 49298, 21295, 17940, 7225786, 1252, 49298, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 770,
544394, 0, 62, 46, 539026, 486840, 5008, 21218, 52178, 49298, 21295, 17940, 7225786, 1252, 49298, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 825,
550934, 0, 63, 46, 539026, 486840, 5008, 21218, 52178, 49298, 21295, 17940, 8470072, 1252, 49298, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 880,
557442, 0, 64, 46, 539026, 486840, 5008, 21218, 52178, 49298, 21295, 17940, 8470072, 1252, 49298, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 935,
565858, 0, 65, 46, 539026, 486840, 5008, 21218, 52178, 49298, 21295, 17940, 8470072, 1252, 49298, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 990,
571925, 0, 65, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 8470072, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 550,
578399, 0, 66, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 8470072, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 605,
588431, 0, 67, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 8470072, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 660,
598460, 0, 68, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 715,
608996, 0, 69, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 770,
618529, 0, 70, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 825,
626575, 0, 71, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 880,
630754, 0, 72, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 935,
637260, 0, 73, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 990,
641758, 0, 74, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1045,
642341, 0, 75, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1100,
642823, 0, 76, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 2965015, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1155,
648035, 0, 77, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1210,
648417, 0, 78, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1265,
648850, 0, 79, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1320,
649819, 0, 80, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1375,
659572, 0, 81, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1430,
666272, 0, 82, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1485,
673807, 0, 83, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1540,
682222, 0, 84, 54, 571925, 520180, 5008, 21318, 51641, 49590, 21295, 13240, 5607382, 1252, 49590, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1595,
686206, 0, 84, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5607382, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1155,
695180, 0, 85, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5607382, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1210,
703996, 0, 86, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5607382, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1265,
713220, 0, 87, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1320,
723060, 0, 88, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1375,
736718, 0, 89, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1430,
751886, 0, 90, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1485,
754454, 0, 91, 62, 686206, 550934, 5008, 36196, 135088, 60277, 21295, 7874, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 1540,
756152, 0, 91, 79, 756152, 649819, 5008, 24367, 100781, 65340, 21295, 7058, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 605,
756995, 0, 92, 79, 756152, 649819, 5008, 24367, 100781, 65340, 21295, 7058, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 660,
759199, 0, 92, 87, 759199, 723060, 5008, 24438, 36059, 61679, 21295, 5664, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 220,
759534, 0, 93, 87, 759199, 723060, 5008, 24438, 36059, 61679, 21295, 5664, 5480838, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 275,
777285, 0, 93, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 110,
784293, 0, 94, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 165,
791197, 0, 95, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 220,
798110, 0, 96, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 275,
805003, 0, 97, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 330,
811919, 0, 98, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 385,
821166, 0, 99, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 440,
823703, 0, 100, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 495,
833892, 0, 101, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 6374457, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 550,
844271, 0, 102, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 5518496, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 605,
854781, 0, 103, 90, 777285, 754454, 5008, 22308, 22759, 56814, 21295, 5365, 5518496, 1252, 56395, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 660,
855487, 0, 103, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 220,
855719, 0, 104, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 275,
857288, 0, 105, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 330,
864071, 0, 106, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 385,
871571, 0, 107, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 440,
876706, 0, 108, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 495,
876773, 0, 109, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 550,
879104, 0, 110, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 605,
885744, 0, 111, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 5518496, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 660,
892657, 0, 112, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 7772704, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 715,
899580, 0, 113, 98, 855487, 821166, 5008, 22260, 34265, 53995, 21295, 4676, 7772704, 1252, 53995, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 770,
903252, 0, 113, 106, 903252, 871571, 5008, 31287, 31649, 51201, 21295, 5251, 7772704, 1252, 51201, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 330,
906552, 0, 114, 106, 903252, 871571, 5008, 31287, 31649, 51201, 21295, 5251, 7772704, 1252, 51201, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 385,
913464, 0, 115, 106, 903252, 871571, 5008, 31287, 31649, 51201, 21295, 5251, 7772704, 1252, 51201, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 440,
920336, 0, 116, 106, 903252, 871571, 5008, 31287, 31649, 51201, 21295, 5251, 7772704, 1252, 51201, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 495,
927277, 0, 117, 106, 903252, 871571, 5008, 31287, 31649, 51201, 21295, 5251, 7772704, 1252, 51201, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 550,
937179, 0, 118, 106, 903252, 871571, 5008, 31287, 31649, 51201, 21295, 5251, 7772704, 1252, 51201, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 605,
947560, 0, 119, 106, 903252, 871571, 5008, 31287, 31649, 51201, 21295, 5251, 6127420, 1252, 51201, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 660,
957493, 0, 119, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 275,
957971, 0, 120, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 4, 1, 0, 0, 0, 1, 5, 17940, 22954, 330,
958734, 0, 120, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 275,
958979, 0, 121, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 330,
961231, 0, 122, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 385,
968140, 0, 123, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 440,
975702, 0, 124, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 495,
982675, 0, 125, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6127420, 1252, 50299, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 550,
990804, 0, 126, 114, 957493, 913464, 5008, 31298, 43989, 50299, 21295, 6513, 6948923, 1252, 50299, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 605,
994875, 0, 126, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 6948923, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 165,
997862, 0, 127, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 6948923, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 220,
1004608, 0, 128, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 6948923, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 275,
1011524, 0, 129, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 6948923, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 330,
1018456, 0, 130, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 6948923, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 385,
1027690, 0, 131, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 6948923, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 440,
1038235, 0, 132, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 5541023, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 495,
1048531, 0, 133, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 5541023, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 550,
1058866, 0, 134, 122, 994875, 968140, 5008, 24518, 26727, 47352, 21295, 5706, 5541023, 1252, 47352, 5, 1, 0, 0, 0, 1, 5, 17940, 22954, 605,
